,url,chapter,domain,sub-code,definition
143,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A24,Glanders and melioidosis
144,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A24.0,Glanders
145,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A24.1,Acute and fulminating melioidosis
146,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A24.2,Subacute and chronic melioidosis
147,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A24.3,Other melioidosis
148,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A24.4,"Melioidosis, unspecified"
149,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A25,Rat-bite fevers
150,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A25.0,Spirillosis
151,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A25.1,Streptobacillosis
152,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A25.9,"Rat-bite fever, unspecified"
153,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A26,Erysipeloid
154,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A26.0,Cutaneous erysipeloid
155,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A26.7,Erysipelothrix sepsis
156,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A26.8,Other forms of erysipeloid
157,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A26.9,"Erysipeloid, unspecified"
158,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A27,Leptospirosis
159,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A27.0,Leptospirosis icterohaemorrhagica
160,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A27.8,Other forms of leptospirosis
161,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A27.9,"Leptospirosis, unspecified"
162,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A28,"Other zoonotic bacterial diseases, not elsewhere classified"
163,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A28.0,Pasteurellosis
164,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A28.1,Cat-scratch disease
165,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A28.2,Extraintestinal yersiniosis
166,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A28.8,"Other specified zoonotic bacterial diseases, not elsewhere classified"
167,https://icd.who.int/browse10/2019/en#/A20-A28,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Certain zoonotic bacterial diseases
(A20-A28)",A28.9,"Zoonotic bacterial disease, unspecified"
168,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A30,Leprosy [Hansen disease]
169,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A30.0,Indeterminate leprosy
170,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A30.1,Tuberculoid leprosy
171,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A30.2,Borderline tuberculoid leprosy
172,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A30.3,Borderline leprosy
173,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A30.4,Borderline lepromatous leprosy
174,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A30.5,Lepromatous leprosy
175,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A30.8,Other forms of leprosy
176,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A30.9,"Leprosy, unspecified"
177,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A31,Infection due to other mycobacteria
178,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A31.0,Pulmonary mycobacterial infection
179,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A31.1,Cutaneous mycobacterial infection
180,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A31.8,Other mycobacterial infections
181,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A31.9,"Mycobacterial infection, unspecified"
182,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A32,Listeriosis
183,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A32.0,Cutaneous listeriosis
184,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A32.1†,Listerial meningitis and meningoencephalitis
185,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A32.7,Listerial sepsis
186,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A32.8,Other forms of listeriosis
187,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A32.9,"Listeriosis, unspecified"
188,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A33,Tetanus neonatorum
189,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A34,Obstetrical tetanus
190,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A35,Other tetanus
191,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A36,Diphtheria
192,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A36.0,Pharyngeal diphtheria
193,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A36.1,Nasopharyngeal diphtheria
194,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A36.2,Laryngeal diphtheria
195,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A36.3,Cutaneous diphtheria
196,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A36.8,Other diphtheria
197,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A36.9,"Diphtheria, unspecified"
198,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A37,Whooping cough
199,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A37.0,Whooping cough due to Bordetella pertussis
200,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A37.1,Whooping cough due to Bordetella parapertussis
201,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A37.8,Whooping cough due to other Bordetella species
202,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A37.9,"Whooping cough, unspecified"
203,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A38,Scarlet fever
204,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A39,Meningococcal infection
205,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A39.0†,Meningococcal meningitis (G01*)
206,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A39.1†,Waterhouse-Friderichsen syndrome (E35.1*)
207,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A39.2,Acute meningococcaemia
208,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A39.3,Chronic meningococcaemia
209,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A39.4,"Meningococcaemia, unspecified"
210,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A39.5†,Meningococcal heart disease
211,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A39.8,Other meningococcal infections
212,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A39.9,"Meningococcal infection, unspecified"
213,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A40,Streptococcal sepsis
214,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A40.0,"Sepsis due to streptococcus, group A"
215,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A40.1,"Sepsis due to streptococcus, group B"
216,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A40.2,"Sepsis due to streptococcus, group D and enterococcus"
217,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A40.3,Sepsis due to Streptococcus pneumoniae
218,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A40.8,Other streptococcal sepsis
219,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A40.9,"Streptococcal sepsis, unspecified"
220,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A41,Other sepsis
221,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A41.0,Sepsis due to Staphylococcus aureus
222,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A41.1,Sepsis due to other specified staphylococcus
223,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A41.2,Sepsis due to unspecified staphylococcus
224,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A41.3,Sepsis due to Haemophilus influenzae
225,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A41.4,Sepsis due to anaerobes
226,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A41.5,Sepsis due to other Gram-negative organisms
227,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A41.8,Other specified sepsis
228,https://icd.who.int/browse10/2019/en#/A30-A49,"Chapter I
Certain infectious and parasitic diseases
(A00-B99)","Other bacterial diseases
(A30-A49)",A41.9,"Sepsis, unspecified"
